ano,tema,serviço,geometria,caminho,resgistros
2015,Rua e bairro,(antigo) Reformar galerias de águas de chuvas (pluviais),ponto,resultados/2015/rua-e-bairro/poligonos/antigo-reformar-galerias-de-aguas-de-chuvas-pluviais.gpkg,1537
2015,Rua e bairro,Reclamação sobre iluminação pública (ILUME),ponto,resultados/2015/rua-e-bairro/poligonos/reclamacao-sobre-iluminacao-publica-ilume.gpkg,280
2015,Rua e bairro,Pintura de guias e postes,ponto,resultados/2015/rua-e-bairro/poligonos/pintura-de-guias-e-postes.gpkg,297
2015,Rua e bairro,Reclamação de má execução do serviço de recapeamento e pavimentação,ponto,resultados/2015/rua-e-bairro/poligonos/reclamacao-de-ma-execucao-do-servico-de-recapeamento-e-pavimentacao.gpkg,174
2015,Rua e bairro,Reclamação de má execução do serviço de tapa-buraco,ponto,resultados/2015/rua-e-bairro/poligonos/reclamacao-de-ma-execucao-do-servico-de-tapa-buraco.gpkg,2
2015,Lixo e limpeza,Reclamação de falta de varrição,ponto,resultados/2015/lixo-e-limpeza/poligonos/reclamacao-de-falta-de-varricao.gpkg,18714
2015,Lixo e limpeza,Limpeza da via pública após enchentes ou eventos,ponto,resultados/2015/lixo-e-limpeza/poligonos/limpeza-da-via-publica-apos-enchentes-ou-eventos.gpkg,1519
2015,Lixo e limpeza,Instalação e remoção de lixeira,ponto,resultados/2015/lixo-e-limpeza/poligonos/instalacao-e-remocao-de-lixeira.gpkg,1260
2015,Lixo e limpeza,Remoção de entulho em via pública,ponto,resultados/2015/lixo-e-limpeza/poligonos/remocao-de-entulho-em-via-publica.gpkg,1551
2015,Lixo e limpeza,Cata Bagulho - Reclamação de não retirada de material,ponto,resultados/2015/lixo-e-limpeza/poligonos/cata-bagulho-reclamacao-de-nao-retirada-de-material.gpkg,2301
2015,Lixo e limpeza,Reclamações sobre coleta seletiva,ponto,resultados/2015/lixo-e-limpeza/poligonos/reclamacoes-sobre-coleta-seletiva.gpkg,1601
2015,Lixo e limpeza,Manutenção de caminhão de lixo,ponto,resultados/2015/lixo-e-limpeza/poligonos/manutencao-de-caminhao-de-lixo.gpkg,2798
2015,Lixo e limpeza,Instalação de contêiner para coleta de lixo domiciliar,ponto,resultados/2015/lixo-e-limpeza/poligonos/instalacao-de-conteiner-para-coleta-de-lixo-domiciliar.gpkg,511
2015,Lixo e limpeza,Reclamação de não remoção dos sacos de varrição,ponto,resultados/2015/lixo-e-limpeza/poligonos/reclamacao-de-nao-remocao-dos-sacos-de-varricao.gpkg,516
2015,Lixo e limpeza,Remoção de contêiner para coleta de lixo domiciliar,ponto,resultados/2015/lixo-e-limpeza/poligonos/remocao-de-conteiner-para-coleta-de-lixo-domiciliar.gpkg,272
2015,Lixo e limpeza,Reclamações sobre coleta de resíduos de serviços de saúde,ponto,resultados/2015/lixo-e-limpeza/poligonos/reclamacoes-sobre-coleta-de-residuos-de-servicos-de-saude.gpkg,211
2015,Lixo e limpeza,Implantação de coleta porta-porta,ponto,resultados/2015/lixo-e-limpeza/poligonos/implantacao-de-coleta-porta-porta.gpkg,221
2015,Lixo e limpeza,Selo de identificação de estabelecimento gerador de resíduos de saúde – 1ª e 2ª via,ponto,resultados/2015/lixo-e-limpeza/poligonos/selo-de-identificacao-de-estabelecimento-gerador-de-residuos-de-saude-1a-e-2a-via.gpkg,33
2015,Lixo e limpeza,Conserto de lixeira,ponto,resultados/2015/lixo-e-limpeza/poligonos/conserto-de-lixeira.gpkg,178
2015,Lixo e limpeza,Reclamação de falta de limpeza de ruas após a feira,ponto,resultados/2015/lixo-e-limpeza/poligonos/reclamacao-de-falta-de-limpeza-de-ruas-apos-a-feira.gpkg,500
2015,Lixo e limpeza,Remoção do contêiner de coleta seletiva,ponto,resultados/2015/lixo-e-limpeza/poligonos/remocao-do-conteiner-de-coleta-seletiva.gpkg,24
2015,Lixo e limpeza,Ausência de coleta do contêiner para coleta seletiva,ponto,resultados/2015/lixo-e-limpeza/poligonos/ausencia-de-coleta-do-conteiner-para-coleta-seletiva.gpkg,97
2015,Lixo e limpeza,Instalação de contêiner para coleta seletiva,ponto,resultados/2015/lixo-e-limpeza/poligonos/instalacao-de-conteiner-para-coleta-seletiva.gpkg,235
2015,Lixo e limpeza,Remoção de grandes objetos em vias públicas,ponto,resultados/2015/lixo-e-limpeza/poligonos/remocao-de-grandes-objetos-em-vias-publicas.gpkg,23
2015,Lixo e limpeza,Manutenção de contêiner de resíduos do serviço de saúde,ponto,resultados/2015/lixo-e-limpeza/poligonos/manutencao-de-conteiner-de-residuos-do-servico-de-saude.gpkg,16
2015,Lixo e limpeza,Coleta seletiva - Solicitar manutenção de contêiner,ponto,resultados/2015/lixo-e-limpeza/poligonos/coleta-seletiva-solicitar-manutencao-de-conteiner.gpkg,20
2015,Bilhete Único,Comunicação de erro em cobrança de integração (ônibus e metrô ou trem),ponto,resultados/2015/bilhete-unico/poligonos/comunicacao-de-erro-em-cobranca-de-integracao-onibus-e-metro-ou-trem.gpkg,3007
